Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
419733,	960,	180,	599,	1080,	0,	10,	45,	
421741,	960,	180,	600,	1081,	0,	10,	45,	
423748,	960,	179,	596,	1076,	0,	10,	45,	
425757,	960,	181,	599,	1080,	0,	10,	45,	
427766,	960,	180,	600,	1079,	0,	10,	45,	
429775,	960,	180,	600,	1081,	0,	10,	45,	
431782,	960,	180,	600,	1079,	0,	10,	45,	
433791,	960,	180,	600,	1081,	0,	10,	45,	
435799,	960,	180,	600,	1080,	0,	10,	45,	
437805,	960,	180,	600,	1080,	0,	10,	45,	
439813,	960,	180,	600,	1080,	0,	10,	45,	
441820,	960,	180,	600,	1080,	0,	10,	45,	
443829,	960,	180,	600,	1080,	0,	10,	45,	
445837,	960,	179,	599,	1080,	0,	10,	45,	
447845,	960,	181,	598,	1080,	0,	10,	45,	
449854,	960,	180,	600,	1079,	0,	10,	45,	
451862,	959,	180,	600,	1081,	0,	10,	45,	
453871,	960,	180,	600,	1079,	0,	10,	45,	
455879,	960,	180,	599,	1080,	0,	10,	45,	
457888,	960,	179,	599,	1081,	0,	10,	45,	
459896,	960,	180,	598,	1080,	0,	10,	45,	
461903,	956,	180,	599,	1060,	0,	10,	45,	
463909,	960,	180,	600,	1081,	0,	10,	45,	
465925,	896,	168,	562,	1007,	0,	10,	45,	
467934,	880,	164,	547,	991,	0,	10,	45,	
469946,	896,	169,	559,	1007,	0,	10,	45,	
471957,	912,	171,	573,	1027,	0,	10,	45,	
473965,	960,	180,	599,	1080,	0,	10,	45,	
475974,	959,	180,	600,	1080,	0,	10,	45,	
477982,	960,	180,	600,	1080,	0,	10,	45,	
479990,	960,	180,	600,	1080,	0,	10,	45,	
481999,	960,	180,	600,	1080,	0,	10,	45,	
484007,	960,	180,	600,	1079,	0,	10,	45,	
486016,	959,	180,	599,	1081,	0,	10,	45,	
488024,	960,	180,	600,	1080,	0,	10,	45,	
490033,	960,	180,	599,	1080,	0,	10,	45,	
492042,	960,	180,	600,	1080,	0,	10,	45,	
494050,	960,	180,	600,	1080,	0,	10,	45,	
496058,	959,	180,	598,	1080,	0,	10,	45,	
498065,	960,	179,	600,	1080,	0,	10,	45,	
500074,	960,	181,	600,	1080,	0,	10,	45,	
502082,	959,	180,	596,	1079,	0,	10,	46,	
504090,	960,	180,	600,	1081,	0,	10,	46,	
506097,	959,	180,	600,	1080,	0,	10,	46,	
508105,	960,	180,	599,	1080,	0,	10,	46,	
510113,	960,	179,	600,	1080,	0,	10,	46,	
512120,	960,	181,	600,	1079,	0,	10,	46,	
514127,	960,	180,	599,	1080,	0,	10,	46,	
516135,	960,	180,	600,	1080,	0,	10,	46,	
518143,	960,	180,	600,	1081,	0,	10,	46,	
520151,	960,	180,	600,	1079,	0,	10,	46,	
522158,	960,	180,	599,	1080,	0,	10,	46,	
524164,	960,	180,	599,	1081,	0,	10,	46,	
526170,	960,	180,	599,	1079,	0,	10,	46,	
528188,	832,	156,	520,	937,	0,	10,	46,	
530202,	912,	171,	570,	1025,	0,	10,	46,	
532211,	864,	162,	543,	973,	0,	10,	46,	
534219,	960,	180,	600,	1080,	0,	10,	46,	
536228,	960,	180,	599,	1080,	0,	10,	46,	
538234,	960,	180,	597,	1080,	0,	10,	46,	
540243,	960,	180,	600,	1080,	0,	10,	46,	
542250,	960,	179,	600,	1080,	0,	10,	46,	
544259,	960,	181,	599,	1079,	0,	10,	46,	
546265,	960,	180,	600,	1081,	0,	10,	46,	
548273,	960,	180,	600,	1080,	0,	10,	46,	
550280,	959,	180,	600,	1079,	0,	10,	46,	
552289,	960,	180,	600,	1081,	0,	10,	46,	
554297,	960,	180,	600,	1080,	0,	10,	46,	
556304,	959,	180,	599,	1080,	0,	10,	46,	
558313,	960,	180,	600,	1080,	0,	10,	46,	
560320,	960,	180,	597,	1080,	0,	10,	46,	
562329,	960,	180,	600,	1079,	0,	10,	46,	
564337,	960,	180,	600,	1080,	0,	10,	46,	
566346,	960,	180,	600,	1081,	0,	10,	46,	
568354,	960,	180,	599,	1080,	0,	10,	46,	
570362,	960,	180,	600,	1080,	0,	10,	46,	
572370,	960,	180,	600,	1080,	0,	10,	46,	
574378,	960,	180,	600,	1079,	0,	10,	46,	
576386,	958,	180,	599,	1081,	0,	10,	46,	
578392,	960,	180,	600,	1079,	0,	10,	46,	
580399,	960,	180,	600,	1080,	0,	10,	46,	
582406,	960,	180,	600,	1081,	0,	10,	46,	
584419,	864,	162,	540,	972,	0,	10,	46,	
586420,	800,	150,	497,	900,	0,	10,	46,	
588425,	832,	156,	520,	936,	0,	10,	46,	
590434,	880,	165,	552,	990,	0,	10,	46,	
592442,	960,	179,	600,	1080,	0,	10,	46,	
594450,	960,	181,	600,	1080,	0,	10,	46,	
596459,	959,	180,	600,	1080,	0,	10,	46,	
598468,	960,	180,	600,	1080,	0,	10,	46,	
600477,	960,	180,	599,	1080,	0,	10,	46,	
602485,	960,	180,	599,	1080,	0,	10,	46,	
604492,	959,	180,	600,	1080,	0,	10,	46,	
606500,	960,	180,	600,	1080,	0,	10,	46,	
608508,	960,	180,	600,	1080,	0,	10,	46,	
610517,	960,	180,	599,	1080,	0,	10,	46,	
612526,	960,	180,	599,	1079,	0,	10,	46,	
614534,	960,	180,	599,	1081,	0,	10,	46,	
616543,	960,	180,	600,	1080,	0,	10,	46,	
618551,	957,	180,	599,	1080,	0,	10,	46,	
620559,	941,	175,	605,	1080,	0,	10,	48,	
622568,	720,	120,	660,	1080,	0,	10,	48,	
624576,	720,	120,	659,	1080,	0,	10,	48,	
626585,	720,	120,	660,	1079,	0,	10,	48,	
628594,	720,	120,	660,	1080,	0,	10,	48,	
630602,	720,	120,	660,	1081,	0,	10,	48,	
632611,	720,	120,	660,	1080,	0,	10,	48,	
634620,	720,	120,	660,	1079,	0,	10,	48,	
636628,	720,	120,	659,	1080,	0,	10,	48,	
638637,	720,	120,	660,	1081,	0,	10,	48,	
640644,	720,	120,	657,	1080,	0,	10,	49,	
642651,	720,	120,	660,	1080,	0,	10,	49,	
644657,	720,	119,	660,	1080,	0,	10,	49,	
646663,	720,	121,	660,	1079,	0,	10,	49,	
648669,	720,	120,	660,	1080,	0,	10,	49,	
650674,	624,	104,	572,	937,	0,	10,	49,	
652682,	694,	116,	635,	1044,	0,	10,	49,	
654690,	720,	120,	660,	1080,	0,	10,	49,	
656698,	720,	120,	660,	1080,	0,	10,	49,	
658706,	720,	120,	659,	1080,	0,	10,	49,	
660715,	720,	120,	660,	1079,	0,	10,	49,	
662723,	720,	120,	660,	1081,	0,	10,	49,	
664731,	720,	120,	660,	1080,	0,	10,	49,	
666740,	720,	120,	660,	1079,	0,	10,	49,	
668748,	720,	120,	660,	1080,	0,	10,	49,	
670756,	720,	119,	660,	1081,	0,	10,	49,	
672763,	720,	121,	660,	1080,	0,	10,	49,	
674770,	720,	120,	660,	1080,	0,	10,	49,	
676779,	720,	120,	660,	1079,	0,	10,	49,	
678787,	720,	120,	660,	1081,	0,	10,	49,	
680796,	720,	120,	659,	1079,	0,	10,	49,	
682804,	720,	120,	660,	1081,	0,	10,	49,	
684811,	720,	120,	660,	1079,	0,	10,	49,	
686820,	720,	120,	660,	1081,	0,	10,	49,	
688829,	720,	120,	660,	1080,	0,	10,	49,	
690837,	720,	120,	660,	1080,	0,	10,	49,	
692846,	720,	120,	660,	1079,	0,	10,	49,	
694855,	720,	120,	659,	1081,	0,	10,	49,	
696863,	720,	120,	660,	1080,	0,	10,	49,	
698872,	708,	117,	649,	1062,	0,	10,	49,	
700880,	720,	121,	660,	1079,	0,	10,	49,	
702886,	720,	120,	660,	1081,	0,	10,	49,	
704891,	720,	120,	660,	1080,	0,	10,	49,	
706897,	720,	120,	660,	1079,	0,	10,	49,	
708902,	720,	120,	660,	1081,	0,	10,	49,	
710909,	720,	120,	660,	1079,	0,	10,	49,	
712916,	720,	120,	660,	1081,	0,	10,	49,	
714924,	720,	120,	658,	1080,	0,	10,	49,	
716932,	720,	120,	659,	1080,	0,	10,	49,	
718940,	720,	120,	660,	1080,	0,	10,	49,	
720948,	720,	120,	660,	1080,	0,	10,	49,	
722955,	720,	120,	660,	1080,	0,	10,	49,	
724963,	720,	120,	660,	1079,	0,	10,	49,	
726970,	720,	120,	660,	1081,	0,	10,	49,	
728976,	720,	120,	659,	1079,	0,	10,	49,	
730984,	720,	120,	660,	1080,	0,	10,	49,	
732992,	720,	120,	659,	1081,	0,	10,	49,	
734999,	720,	120,	660,	1080,	0,	10,	49,	
737008,	720,	120,	660,	1080,	0,	10,	49,	
739015,	720,	120,	659,	1079,	0,	10,	49,	
741023,	660,	105,	675,	1080,	0,	10,	50,	
743030,	480,	60,	720,	1081,	0,	10,	50,	
745039,	480,	60,	720,	1080,	0,	10,	50,	
747047,	480,	60,	720,	1079,	0,	10,	50,	
749055,	480,	60,	720,	1080,	0,	10,	50,	
751063,	480,	60,	720,	1080,	0,	10,	50,	
753072,	480,	60,	720,	1080,	0,	10,	50,	
755080,	480,	60,	720,	1081,	0,	10,	50,	
757088,	480,	60,	720,	1079,	0,	10,	50,	
759096,	480,	60,	720,	1080,	0,	10,	50,	
761104,	480,	60,	719,	1080,	0,	10,	50,	
763110,	480,	60,	720,	1080,	0,	10,	50,	
765115,	480,	60,	720,	1080,	0,	10,	50,	
767121,	480,	60,	720,	1081,	0,	10,	50,	
769126,	480,	60,	720,	1079,	0,	10,	50,	
771132,	480,	60,	720,	1081,	0,	10,	50,	
773138,	480,	60,	720,	1080,	0,	10,	50,	
775147,	480,	60,	719,	1079,	0,	10,	50,	
777155,	480,	60,	720,	1080,	0,	10,	50,	
779163,	480,	60,	720,	1080,	0,	10,	50,	
781171,	480,	60,	720,	1081,	0,	10,	50,	
783179,	480,	60,	719,	1079,	0,	10,	50,	
785187,	480,	60,	720,	1081,	0,	10,	50,	
787196,	480,	60,	720,	1080,	0,	10,	50,	
789204,	480,	60,	720,	1080,	0,	10,	50,	
791213,	480,	60,	720,	1080,	0,	10,	50,	
793220,	480,	60,	720,	1080,	0,	10,	50,	
795229,	480,	60,	720,	1080,	0,	10,	50,	
797237,	480,	60,	720,	1079,	0,	10,	50,	
799244,	480,	60,	720,	1081,	0,	10,	50,	
Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
47,	93,	16,	0,	15,	0,	0,	0,	
2052,	5577,	960,	0,	900,	0,	0,	0,	
4058,	5579,	960,	0,	900,	0,	0,	0,	
6062,	5575,	960,	0,	900,	0,	0,	0,	
8067,	5575,	959,	0,	900,	0,	0,	0,	
10073,	5573,	960,	0,	899,	0,	0,	0,	
12081,	5578,	961,	0,	901,	0,	0,	0,	
14089,	5576,	960,	0,	900,	0,	0,	0,	
16097,	5575,	960,	0,	899,	0,	0,	0,	
18104,	5580,	959,	0,	901,	0,	0,	0,	
20112,	5560,	958,	3,	900,	0,	1,	11,	
22120,	5219,	900,	60,	899,	0,	1,	11,	
24128,	5214,	900,	60,	900,	0,	1,	11,	
26136,	5219,	900,	60,	901,	0,	1,	11,	
28144,	5220,	900,	60,	900,	0,	1,	11,	
30153,	5214,	899,	60,	900,	0,	1,	11,	
32161,	5217,	901,	60,	900,	0,	1,	11,	
34169,	5214,	900,	60,	899,	0,	1,	11,	
36175,	5215,	900,	60,	901,	0,	1,	11,	
38184,	5218,	900,	60,	900,	0,	1,	11,	
40192,	5096,	878,	82,	899,	0,	4,	15,	
42201,	3894,	660,	300,	901,	0,	4,	15,	
44210,	3899,	659,	300,	900,	0,	4,	15,	
46218,	3897,	661,	300,	900,	0,	4,	15,	
48227,	3897,	659,	300,	900,	0,	4,	15,	
50234,	3896,	660,	300,	900,	0,	4,	15,	
52242,	3895,	661,	300,	900,	0,	4,	15,	
54249,	3897,	660,	300,	900,	0,	4,	15,	
56256,	3897,	660,	300,	900,	0,	4,	15,	
58264,	3897,	660,	299,	899,	0,	4,	15,	
60272,	3814,	646,	314,	901,	0,	6,	20,	
62278,	3178,	540,	420,	900,	0,	6,	20,	
64283,	3176,	540,	420,	900,	0,	6,	20,	
66288,	3179,	540,	420,	899,	0,	6,	20,	
68293,	3179,	540,	420,	901,	0,	6,	20,	
70300,	3178,	540,	420,	900,	0,	6,	20,	
72309,	3179,	540,	420,	899,	0,	6,	20,	
74318,	3179,	540,	420,	901,	0,	6,	20,	
76325,	3178,	540,	418,	900,	0,	6,	20,	
78334,	3180,	540,	420,	900,	0,	6,	20,	
80343,	3143,	531,	428,	899,	0,	7,	22,	
82351,	2938,	480,	480,	901,	0,	7,	22,	
84359,	2940,	480,	480,	900,	0,	7,	22,	
86366,	2940,	480,	480,	900,	0,	7,	22,	
88373,	2939,	480,	480,	900,	0,	7,	22,	
90381,	2940,	480,	479,	900,	0,	7,	22,	
92390,	2938,	480,	480,	900,	0,	7,	22,	
94398,	2940,	480,	480,	899,	0,	7,	22,	
96406,	2939,	480,	480,	901,	0,	7,	22,	
98415,	2940,	480,	480,	899,	0,	7,	22,	
100422,	2873,	468,	491,	901,	0,	8,	25,	
102430,	2579,	421,	540,	900,	0,	8,	25,	
104438,	2580,	420,	540,	899,	0,	8,	25,	
106447,	2579,	420,	540,	901,	0,	8,	25,	
108455,	2579,	419,	539,	900,	0,	8,	25,	
110464,	2580,	420,	540,	900,	0,	8,	25,	
112472,	2580,	421,	540,	900,	0,	8,	25,	
114480,	2579,	420,	540,	900,	0,	8,	25,	
116488,	2580,	420,	540,	899,	0,	8,	25,	
118497,	2579,	420,	539,	901,	0,	8,	25,	
120504,	2579,	420,	540,	900,	0,	8,	29,	
122510,	2580,	420,	540,	899,	0,	8,	29,	
124515,	2580,	420,	540,	900,	0,	8,	29,	
126521,	2580,	420,	540,	900,	0,	8,	29,	
128527,	2580,	420,	540,	900,	0,	8,	29,	
130534,	2578,	420,	540,	901,	0,	8,	29,	
132543,	2580,	420,	540,	900,	0,	8,	29,	
134551,	2580,	420,	540,	899,	0,	8,	29,	
136560,	2579,	420,	540,	901,	0,	8,	29,	
138568,	2579,	420,	540,	900,	0,	8,	29,	
140577,	2489,	405,	554,	899,	0,	9,	31,	
142585,	2220,	360,	600,	900,	0,	9,	31,	
144593,	2219,	360,	600,	901,	0,	9,	31,	
146602,	2220,	360,	600,	899,	0,	9,	31,	
148610,	2220,	359,	600,	901,	0,	9,	31,	
150619,	2220,	361,	599,	900,	0,	9,	31,	
152627,	2220,	360,	600,	899,	0,	9,	31,	
154634,	2220,	360,	600,	900,	0,	9,	31,	
156643,	2220,	360,	600,	901,	0,	9,	31,	
158651,	2219,	360,	600,	900,	0,	9,	31,	
160660,	2032,	326,	634,	900,	0,	10,	34,	
162668,	1560,	240,	720,	900,	0,	10,	34,	
164676,	1560,	240,	720,	900,	0,	10,	34,	
166685,	1560,	240,	720,	900,	0,	10,	34,	
168693,	1560,	240,	720,	900,	0,	10,	34,	
170702,	1560,	240,	720,	900,	0,	10,	34,	
172711,	1560,	240,	720,	900,	0,	10,	34,	
174719,	1559,	240,	720,	899,	0,	10,	34,	
176728,	1559,	240,	719,	900,	0,	10,	34,	
178737,	1560,	240,	720,	901,	0,	10,	34,	
180744,	1560,	240,	720,	899,	0,	10,	36,	
182750,	1560,	240,	720,	900,	0,	10,	36,	
184755,	1560,	240,	720,	901,	0,	10,	36,	
186761,	1558,	240,	720,	900,	0,	10,	36,	
188767,	1560,	240,	720,	899,	0,	10,	36,	
190773,	1559,	240,	720,	901,	0,	10,	36,	
192782,	1560,	240,	719,	900,	0,	10,	36,	
194791,	1560,	240,	719,	900,	0,	10,	36,	
196800,	1559,	239,	720,	900,	0,	10,	36,	
198808,	1560,	241,	719,	900,	0,	10,	36,	
200817,	1560,	240,	719,	900,	0,	10,	37,	
202825,	1560,	240,	719,	900,	0,	10,	37,	
204833,	1559,	240,	720,	899,	0,	10,	37,	
206842,	1560,	240,	717,	900,	0,	10,	37,	
208850,	1560,	240,	719,	901,	0,	10,	37,	
210858,	1560,	240,	720,	900,	0,	10,	37,	
212867,	1560,	240,	719,	899,	0,	10,	37,	
214876,	1558,	239,	720,	901,	0,	10,	37,	
216884,	1560,	241,	720,	899,	0,	10,	37,	
218892,	1560,	240,	720,	900,	0,	10,	37,	
220900,	1560,	239,	717,	901,	0,	10,	37,	
222908,	1559,	241,	720,	899,	0,	10,	37,	
224917,	1560,	240,	720,	900,	0,	10,	37,	
226926,	1559,	240,	719,	900,	0,	10,	37,	
228934,	1560,	240,	720,	900,	0,	10,	37,	
230943,	1560,	240,	719,	901,	0,	10,	37,	
232951,	1560,	240,	720,	900,	0,	10,	37,	
234959,	1560,	240,	720,	900,	0,	10,	37,	
236967,	1560,	240,	720,	900,	0,	10,	37,	
238976,	1560,	240,	720,	899,	0,	10,	37,	
240982,	1560,	240,	720,	901,	0,	10,	39,	
242987,	1560,	240,	719,	899,	0,	10,	39,	
244993,	1560,	240,	720,	901,	0,	10,	39,	
246999,	1560,	240,	720,	900,	0,	10,	39,	
249004,	1560,	240,	720,	899,	0,	10,	39,	
251012,	1559,	240,	720,	901,	0,	10,	39,	
253017,	1560,	240,	720,	900,	0,	10,	39,	
255025,	1560,	240,	719,	900,	0,	10,	39,	
257033,	1560,	240,	720,	900,	0,	10,	39,	
259041,	1558,	240,	720,	900,	0,	10,	39,	
261050,	1429,	187,	773,	900,	0,	10,	41,	
263057,	1260,	120,	840,	900,	0,	10,	41,	
265065,	1260,	120,	840,	900,	0,	10,	41,	
267074,	1260,	120,	839,	900,	0,	10,	41,	
269082,	1260,	120,	840,	900,	0,	10,	41,	
271090,	1260,	120,	840,	900,	0,	10,	41,	
273099,	1260,	120,	839,	900,	0,	10,	41,	
275107,	1260,	120,	840,	900,	0,	10,	41,	
277115,	1260,	120,	840,	900,	0,	10,	41,	
279124,	1259,	119,	840,	900,	0,	10,	41,	
281132,	1260,	121,	840,	899,	0,	10,	43,	
283141,	1260,	120,	839,	900,	0,	10,	43,	
285148,	1260,	120,	840,	901,	0,	10,	43,	
287156,	1259,	120,	840,	900,	0,	10,	43,	
289164,	1260,	120,	840,	900,	0,	10,	43,	
291173,	1260,	120,	839,	899,	0,	10,	43,	
293181,	1259,	120,	840,	901,	0,	10,	43,	
295189,	1260,	120,	840,	899,	0,	10,	43,	
297198,	1260,	120,	840,	901,	0,	10,	43,	
299207,	1259,	120,	839,	899,	0,	10,	43,	
301221,	1223,	117,	820,	877,	0,	10,	45,	
303224,	1044,	99,	692,	743,	0,	10,	45,	
305224,	1218,	116,	811,	870,	0,	10,	45,	
307230,	1260,	120,	839,	901,	0,	10,	45,	
309236,	1260,	120,	840,	900,	0,	10,	45,	
311243,	1259,	120,	840,	900,	0,	10,	45,	
313251,	1260,	120,	840,	900,	0,	10,	45,	
315258,	1260,	120,	839,	900,	0,	10,	45,	
317267,	1260,	120,	840,	899,	0,	10,	45,	
319275,	1260,	120,	839,	901,	0,	10,	45,	
321283,	1126,	87,	873,	899,	0,	10,	46,	
323291,	1020,	60,	900,	901,	0,	10,	46,	
325300,	1019,	60,	900,	899,	0,	10,	46,	
327308,	1020,	60,	900,	900,	0,	10,	46,	
329317,	1020,	60,	897,	901,	0,	10,	46,	
331325,	1019,	60,	900,	900,	0,	10,	46,	
333334,	1020,	60,	899,	900,	0,	10,	46,	
335343,	1020,	60,	900,	899,	0,	10,	46,	
337351,	1020,	60,	900,	900,	0,	10,	46,	
339360,	1020,	60,	900,	901,	0,	10,	46,	
341368,	952,	26,	934,	899,	0,	10,	48,	
343377,	900,	0,	960,	901,	0,	10,	48,	
345385,	900,	0,	960,	900,	0,	10,	48,	
347394,	900,	0,	960,	899,	0,	10,	48,	
349402,	900,	0,	960,	901,	0,	10,	48,	
351409,	900,	0,	960,	900,	0,	10,	48,	
353417,	900,	0,	959,	899,	0,	10,	48,	
355426,	899,	0,	960,	900,	0,	10,	48,	
357434,	899,	0,	959,	900,	0,	10,	48,	
359443,	900,	0,	960,	901,	0,	10,	48,	
361450,	900,	0,	960,	899,	0,	10,	48,	
363455,	900,	0,	960,	901,	0,	10,	48,	
365461,	899,	0,	960,	899,	0,	10,	48,	
367466,	900,	0,	960,	901,	0,	10,	48,	
369473,	900,	0,	960,	899,	0,	10,	48,	
371479,	900,	0,	960,	901,	0,	10,	48,	
373488,	900,	0,	960,	899,	0,	10,	48,	
375496,	900,	0,	959,	900,	0,	10,	48,	
377501,	900,	0,	959,	901,	0,	10,	48,	
379508,	900,	0,	960,	899,	0,	10,	48,	
381517,	900,	0,	960,	900,	0,	10,	48,	
383524,	900,	0,	959,	900,	0,	10,	48,	
385933,	1080,	0,	1152,	1080,	0,	10,	48,	
387941,	900,	0,	960,	901,	0,	10,	48,	
389949,	900,	0,	960,	900,	0,	10,	48,	
391957,	900,	0,	959,	900,	0,	10,	48,	
393964,	900,	0,	960,	900,	0,	10,	48,	
395973,	899,	0,	958,	900,	0,	10,	48,	
397982,	899,	0,	959,	899,	0,	10,	48,	
399990,	899,	0,	959,	901,	0,	10,	48,	
401999,	900,	0,	960,	900,	0,	10,	48,	
404007,	900,	0,	960,	900,	0,	10,	48,	
406016,	900,	0,	959,	899,	0,	10,	48,	
408140,	951,	0,	1017,	952,	0,	10,	48,	
410149,	900,	0,	960,	900,	0,	10,	48,	
412157,	900,	0,	960,	899,	0,	10,	48,	
414165,	900,	0,	960,	900,	0,	10,	48,	
416174,	900,	0,	960,	901,	0,	10,	48,	
418180,	900,	0,	960,	899,	0,	10,	48,	
420188,	900,	0,	960,	901,	0,	10,	48,	
422195,	900,	0,	960,	900,	0,	10,	48,	
424200,	900,	0,	959,	900,	0,	10,	48,	
426205,	900,	0,	960,	899,	0,	10,	48,	
428210,	900,	0,	959,	901,	0,	10,	48,	
430216,	900,	0,	960,	900,	0,	10,	48,	
432225,	900,	0,	960,	899,	0,	10,	48,	
434233,	900,	0,	958,	901,	0,	10,	48,	
436242,	900,	0,	959,	900,	0,	10,	48,	
438251,	900,	0,	959,	900,	0,	10,	48,	
440260,	898,	0,	956,	886,	0,	10,	48,	
442268,	902,	0,	962,	913,	0,	10,	48,	
444275,	900,	0,	960,	901,	0,	10,	48,	
446284,	899,	0,	959,	899,	0,	10,	48,	
448293,	899,	0,	960,	900,	0,	10,	48,	
450299,	900,	0,	959,	900,	0,	10,	48,	
452307,	900,	0,	960,	901,	0,	10,	48,	
454316,	900,	0,	959,	899,	0,	10,	48,	
456325,	900,	0,	960,	901,	0,	10,	48,	
458334,	900,	0,	960,	900,	0,	10,	48,	
460342,	900,	0,	960,	899,	0,	10,	48,	
462351,	900,	0,	959,	900,	0,	10,	48,	
464360,	900,	0,	960,	900,	0,	10,	48,	
466369,	900,	0,	959,	900,	0,	10,	48,	
468377,	900,	0,	960,	900,	0,	10,	48,	
470385,	900,	0,	958,	901,	0,	10,	48,	
472394,	900,	0,	959,	899,	0,	10,	48,	
474403,	900,	0,	960,	900,	0,	10,	48,	
476411,	899,	0,	960,	900,	0,	10,	48,	
478420,	899,	0,	959,	900,	0,	10,	48,	
480428,	900,	0,	960,	900,	0,	10,	49,	
482434,	900,	0,	960,	900,	0,	10,	49,	
484439,	900,	0,	960,	901,	0,	10,	49,	
486444,	900,	0,	960,	899,	0,	10,	49,	
488450,	900,	0,	960,	901,	0,	10,	49,	
490457,	900,	0,	960,	899,	0,	10,	49,	
492464,	900,	0,	959,	900,	0,	10,	49,	
494473,	900,	0,	960,	900,	0,	10,	49,	
496481,	900,	0,	960,	901,	0,	10,	49,	
498490,	900,	0,	959,	899,	0,	10,	49,	
500499,	900,	0,	960,	901,	0,	10,	49,	
502508,	900,	0,	960,	899,	0,	10,	49,	
504516,	900,	0,	960,	901,	0,	10,	49,	
506524,	900,	0,	960,	900,	0,	10,	49,	
508533,	900,	0,	960,	899,	0,	10,	49,	
510542,	900,	0,	960,	901,	0,	10,	49,	
512550,	900,	0,	959,	899,	0,	10,	49,	
514559,	900,	0,	959,	901,	0,	10,	49,	
516566,	899,	0,	960,	900,	0,	10,	49,	
518575,	900,	0,	960,	900,	0,	10,	49,	
520584,	900,	0,	957,	899,	0,	10,	49,	
522592,	900,	0,	958,	900,	0,	10,	49,	
524601,	900,	0,	959,	900,	0,	10,	49,	
526610,	900,	0,	960,	900,	0,	10,	49,	
528619,	900,	0,	959,	900,	0,	10,	49,	
530627,	900,	0,	960,	901,	0,	10,	49,	
532636,	900,	0,	960,	900,	0,	10,	49,	
534644,	900,	0,	957,	899,	0,	10,	49,	
536653,	900,	0,	960,	901,	0,	10,	49,	
538661,	899,	0,	960,	900,	0,	10,	49,	
540670,	900,	0,	958,	899,	0,	10,	49,	
542676,	900,	0,	960,	901,	0,	10,	49,	
544681,	900,	0,	960,	899,	0,	10,	49,	
546687,	900,	0,	960,	900,	0,	10,	49,	
548692,	900,	0,	960,	900,	0,	10,	49,	
550698,	900,	0,	959,	901,	0,	10,	49,	
552704,	900,	0,	960,	900,	0,	10,	49,	
554713,	899,	0,	960,	900,	0,	10,	49,	
556721,	900,	0,	960,	899,	0,	10,	49,	
558730,	900,	0,	959,	901,	0,	10,	49,	
560739,	900,	0,	960,	899,	0,	10,	49,	
562747,	900,	0,	958,	901,	0,	10,	49,	
564756,	900,	0,	960,	899,	0,	10,	49,	
566765,	900,	0,	960,	900,	0,	10,	49,	
568773,	900,	0,	958,	900,	0,	10,	49,	
570781,	899,	0,	960,	900,	0,	10,	49,	
572790,	900,	0,	960,	901,	0,	10,	49,	
574799,	900,	0,	960,	900,	0,	10,	49,	
576807,	900,	0,	959,	900,	0,	10,	49,	
578816,	900,	0,	960,	899,	0,	10,	49,	
580823,	900,	0,	960,	901,	0,	10,	50,	
582832,	900,	0,	960,	899,	0,	10,	50,	
584841,	900,	0,	960,	900,	0,	10,	50,	
586849,	900,	0,	959,	901,	0,	10,	50,	
588858,	900,	0,	960,	900,	0,	10,	50,	
590867,	900,	0,	959,	899,	0,	10,	50,	
592875,	900,	0,	959,	900,	0,	10,	50,	
594884,	900,	0,	960,	901,	0,	10,	50,	
596892,	900,	0,	960,	899,	0,	10,	50,	
598900,	900,	0,	960,	900,	0,	10,	50,	
600908,	899,	0,	959,	900,	0,	10,	50,	
602913,	900,	0,	960,	901,	0,	10,	50,	
604919,	900,	0,	960,	899,	0,	10,	50,	
606924,	900,	0,	960,	900,	0,	10,	50,	
608929,	900,	0,	960,	900,	0,	10,	50,	
610937,	899,	0,	960,	900,	0,	10,	50,	
612945,	900,	0,	959,	901,	0,	10,	50,	
614952,	900,	0,	960,	900,	0,	10,	50,	
616960,	900,	0,	958,	900,	0,	10,	50,	
618969,	900,	0,	959,	900,	0,	10,	50,	
620978,	900,	0,	959,	900,	0,	10,	50,	
622986,	900,	0,	959,	899,	0,	10,	50,	
624994,	900,	0,	960,	900,	0,	10,	50,	
627003,	900,	0,	960,	901,	0,	10,	50,	
629012,	900,	0,	959,	899,	0,	10,	50,	
631021,	900,	0,	960,	901,	0,	10,	50,	
633029,	899,	0,	959,	899,	0,	10,	50,	
635038,	900,	0,	959,	901,	0,	10,	50,	
637047,	900,	0,	958,	900,	0,	10,	50,	
639056,	900,	0,	960,	899,	0,	10,	50,	
641064,	900,	0,	959,	901,	0,	10,	50,	
643073,	899,	0,	960,	900,	0,	10,	50,	
645082,	900,	0,	960,	900,	0,	10,	50,	
647088,	900,	0,	960,	899,	0,	10,	50,	
649097,	900,	0,	959,	901,	0,	10,	50,	
651106,	900,	0,	960,	899,	0,	10,	50,	
653114,	900,	0,	960,	900,	0,	10,	50,	
655122,	900,	0,	960,	901,	0,	10,	50,	
657127,	885,	0,	944,	884,	0,	10,	50,	
